,Application ID,Application Status,Property Type,Property Sub Type,OnSite Sanitation Type,Door Number,Street Name,City,Pincode,Locality,District,State,Slum Name,Application Source,Desludging Entity,Longitude,Latitude,Geo Location Provided,Desludging Vehicle Number,Vehicle Type,Vehicle Capacity,Waste Collected,Waste Dumped,Vehicle In DateTime,Vehicle  Out DateTime,Fstp Plant Name,Payment Amount,Payment Status,Payment Source,Payment Instrument Type,Application Submitted Time,Pending payment Submitted Time,Assigned DSO Submitted Time,DSO Rejected Submitted Time,DSO Inprogress Submitted Time,Pending DSO Approval Submitted Time,Rejected Date Time,Cancelled Date Time,Citizen feedback Submitted Date Time,Application Completed Time,Rating,Scheduled Time,Waiting for disposalTime,Disposed Time,SLA Planned (In Days),SLA achieved
818,107-FSM-2021-04-22-000631,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,Deposited,Online,ONLINE,22/04/2021 11:19:52,22/04/2021 11:23:16,22/04/2021 11:24:47,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
819,107-FSM-2021-04-22-000633,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,Deposited,Online,ONLINE,22/04/2021 11:33:21,22/04/2021 11:33:49,22/04/2021 11:36:56,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
820,107-FSM-2021-04-19-000590,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,12,12,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Telephone,N/A,,,No,N/A,TATA 407,0,0,0,N/A,N/A,,2220,Deposited,Online,ONLINE,19/04/2021 19:43:18,19/04/2021 19:43:18,22/04/2021 11:51:37,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
821,107-FSM-2021-04-22-000634,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,Deposited,Online,ONLINE,22/04/2021 11:55:56,22/04/2021 11:57:02,22/04/2021 11:57:54,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
822,107-FSM-2021-04-23-000645,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,23/04/2021 12:56:58,23/04/2021 12:59:05,23/04/2021 13:06:02,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
823,107-FSM-2021-04-20-000616,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,20/04/2021 17:45:24,20/04/2021 17:45:24,23/04/2021 11:25:12,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
824,1013-FSM-2021-06-24-003299,Completed Request,Residential,Row houses,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Sparkle co,,,No,PB 09 PA 2400,Bolero Pickup,5000,4800,4600,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,910,New,Counter,CASH,05/01/2021 05:33:00,05/01/2021 05:33:00,05/01/2021 05:33:00,N/A,05/01/2021 05:33:00,05/01/2021 05:33:00,N/A,N/A,05/01/2021 05:33:00,05/01/2021 05:33:00,0,,,,2,0.0
825,107-FSM-2021-04-20-000596,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,HNo 12/2,Road No 7,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Telephone,N/A,,,No,N/A,Sonalika Tractor 35DI,0,0,0,N/A,N/A,,3200,Deposited,Online,ONLINE,20/04/2021 11:32:30,20/04/2021 11:32:30,23/04/2021 11:23:48,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
826,107-FSM-2021-04-23-000644,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,Deposited,Online,ONLINE,23/04/2021 10:57:09,23/04/2021 11:26:56,23/04/2021 11:28:06,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
827,107-FSM-2021-04-27-000684,Citizen feedback pending,Residential,Apartment,N/A,H No - #4/88/345-12# #7890/87654-098642 H No - #4/88/34-2#34/55,Alphanumeric also referred to as is a term that encompasses letters and numerals in a given language set language users alphanumeric characters are those comprised of the combined set of the 26 alphabetic characters A to Z and the 10 Arabic numerals 0 to,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,27/04/2021 19:34:00,Amritsar FSTP,3200,New,Counter,CASH,27/04/2021 19:12:47,27/04/2021 19:13:45,27/04/2021 19:14:37,N/A,27/04/2021 19:17:53,27/04/2021 19:15:20,N/A,N/A,27/04/2021 19:19:20,,,,,,2,N/A
828,107-FSM-2021-04-23-000648,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,Deposited,Online,ONLINE,23/04/2021 16:42:28,23/04/2021 16:43:49,23/04/2021 16:45:19,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
829,107-FSM-2021-04-23-000649,Completed Request,Residential,Apartment,N/A,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,23/04/2021 17:57:00,Amritsar FSTP,3200,Deposited,Online,ONLINE,23/04/2021 17:01:35,23/04/2021 17:03:54,23/04/2021 17:06:06,N/A,23/04/2021 17:10:54,23/04/2021 17:07:58,N/A,N/A,23/04/2021 17:12:00,23/04/2021 17:14:53,5,,,,2,0.0
830,107-FSM-2021-04-23-000650,Citizen feedback pending,Residential,Apartment,N/A,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,23/04/2021 19:03:00,Amritsar FSTP,3200,Deposited,Online,ONLINE,23/04/2021 17:40:11,23/04/2021 17:45:45,23/04/2021 17:50:44,N/A,23/04/2021 17:54:25,23/04/2021 17:53:05,N/A,N/A,23/04/2021 17:57:29,,,,,,2,N/A
831,107-FSM-2021-04-23-000651,Cancelled,Residential,Apartment,N/A,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,23/04/2021 18:00:39,23/04/2021 18:02:13,23/04/2021 18:03:42,23/04/2021 18:10:20,N/A,23/04/2021 18:07:11,N/A,23/04/2021 18:14:11,N/A,,,,,,2,N/A
832,107-FSM-2021-04-23-000653,Cancelled,Residential,Apartment,N/A,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,23/04/2021 18:29:02,23/04/2021 18:29:02,23/04/2021 18:32:15,N/A,N/A,N/A,N/A,23/04/2021 18:33:22,N/A,,,,,,2,N/A
833,107-FSM-2021-04-23-000654,Citizen feedback pending,Residential,Apartment,N/A,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,27/04/2021 12:41:00,Amritsar FSTP,3200,New,Counter,CASH,23/04/2021 18:53:23,23/04/2021 18:53:23,23/04/2021 18:54:55,23/04/2021 18:59:32,23/04/2021 19:02:54,23/04/2021 18:57:06,N/A,N/A,23/04/2021 19:03:58,,,,,,2,N/A
834,107-FSM-2021-04-23-000643,Pending for DSO Assignment,Residential,Independent house,Conventional Spectic tank,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Telephone,N/A,,,No,N/A,TATA 407,0,0,0,N/A,N/A,,2220,Deposited,Online,ONLINE,23/04/2021 10:46:35,23/04/2021 10:46:35,24/04/2021 13:44:09,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
835,107-FSM-2021-04-23-000640,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,Deposited,Online,ONLINE,23/04/2021 09:05:13,23/04/2021 09:05:13,24/04/2021 14:15:00,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
836,1013-FSM-2021-06-24-003301,Completed Request,Commercial,Restaurant,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Sparkle co,,,No,PB 09 PA 2400,Bolero Pickup,5000,4800,4600,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,4820,New,Counter,CASH,07/01/2021 05:33:00,07/01/2021 05:33:00,07/01/2021 05:33:00,N/A,07/01/2021 05:33:00,07/01/2021 05:33:00,N/A,N/A,07/01/2021 05:33:00,07/01/2021 05:33:00,0,,,,2,0.0
837,1013-FSM-2021-06-24-003302,Completed Request,Commercial,Shopping mall,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Sparkle co,,,No,PB 09 PA 2400,Bolero Pickup,5000,4800,4600,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,5000,New,Counter,CASH,08/01/2021 05:33:00,08/01/2021 05:33:00,08/01/2021 05:33:00,N/A,08/01/2021 05:33:00,08/01/2021 05:33:00,N/A,N/A,08/01/2021 05:33:00,08/01/2021 05:33:00,0,,,,2,0.0
838,1013-FSM-2021-06-24-003303,Completed Request,Commercial,Community hall,Septic tank with soak pit,20,2nd Street,Jalandhar,143001,Main Road Abadpura,Jalandhar,Punjab,,Telephone,Sparkle co,,,No,PB 09 PA 2400,Bolero Pickup,5000,4800,4600,01/01/1970 05:30:00,03/05/2021 22:09:00,Amritsar FSTP,4400,New,Counter,CASH,09/01/2021 05:33:00,09/01/2021 05:33:00,09/01/2021 05:33:00,N/A,09/01/2021 05:33:00,09/01/2021 05:33:00,N/A,N/A,09/01/2021 05:33:00,09/01/2021 05:33:00,0,,,,2,0.0
839,107-FSM-2021-04-27-000660,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,Deposited,Online,ONLINE,27/04/2021 11:23:23,27/04/2021 11:25:15,27/04/2021 11:28:08,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
840,107-FSM-2021-04-27-000656,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,H.No - #78/7/567#87-987,ABCDE12345,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,Deposited,Online,ONLINE,27/04/2021 09:48:12,27/04/2021 09:51:15,27/04/2021 10:19:27,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
841,107-FSM-2021-04-27-000657,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/04/2021 10:03:07,27/04/2021 10:04:54,27/04/2021 10:22:49,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
842,107-FSM-2021-04-27-000658,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,Deposited,Online,ONLINE,27/04/2021 11:00:22,27/04/2021 11:04:23,27/04/2021 11:05:17,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
843,107-FSM-2021-04-27-000659,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/04/2021 11:09:10,27/04/2021 11:09:10,27/04/2021 11:11:30,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
844,107-FSM-2021-04-19-000587,Pending for DSO Assignment,Residential,Independent house,N/A,01,01,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Telephone,N/A,,,No,N/A,TATA 407,0,0,0,N/A,N/A,,2220,Deposited,Online,ONLINE,19/04/2021 19:17:00,19/04/2021 19:17:00,27/04/2021 11:12:54,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
845,107-FSM-2021-04-19-000579,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,111,M G road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,1500,Deposited,Online,ONLINE,19/04/2021 18:11:37,19/04/2021 18:11:37,27/04/2021 11:24:35,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
846,107-FSM-2021-04-27-000661,Completed Request,Residential,Apartment,N/A,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,27/04/2021 18:43:00,Amritsar FSTP,3200,Deposited,Online,ONLINE,27/04/2021 12:08:44,27/04/2021 12:11:22,27/04/2021 12:22:49,27/04/2021 12:40:09,27/04/2021 12:40:56,27/04/2021 12:38:00,N/A,N/A,27/04/2021 12:41:37,27/04/2021 12:42:53,5,,,,2,0.0
847,107-FSM-2021-04-27-000662,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,876/98,Sarang Nagar P,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/04/2021 12:26:32,27/04/2021 12:29:02,27/04/2021 12:30:18,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
848,107-FSM-2021-04-27-000663,Pending for DSO Assignment,Residential,Apartment,N/A,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/04/2021 12:27:38,27/04/2021 12:27:38,27/04/2021 12:31:18,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
849,107-FSM-2021-04-27-000665,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,N/A,N/A,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,1500,New,Counter,CASH,27/04/2021 13:23:00,27/04/2021 13:23:00,27/04/2021 13:32:13,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
850,107-FSM-2021-04-27-000667,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,N/A,N/A,Amritsar,143002,Back Side 33 KVA Grid Patiala Road - Area1,Amritsar,Punjab,Kathagada juanga sahi,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,1500,New,Counter,CASH,27/04/2021 13:40:09,27/04/2021 13:40:09,27/04/2021 13:45:04,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
851,107-FSM-2021-04-27-000668,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,121,S S road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/04/2021 13:48:24,27/04/2021 13:48:24,27/04/2021 13:49:44,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
852,107-FSM-2021-04-27-000670,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,23456789012345678901234567890#/23456789012345678901234567890#-#,kklj kjkljkljkljkljklj kljkljkljkl jkljkljkljlk48ll998098098098098 khkhjkhkjhh kklj kjkljkljkljkljklj kljkljkljkl jkljkljkljlk348998098098098098 khkhjkhkjhh kklj kjkljkljkljkljklj kljkljkljkl jkljkljkljlk348998098098098098 khkhjkhkjhh kjkljlk 79797897 kj,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,N/A,,,No,N/A,,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/04/2021 14:05:04,27/04/2021 14:14:55,27/04/2021 14:19:09,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
853,107-FSM-2021-04-27-000673,Pending for DSO Assignment,Residential,Apartment,N/A,H No - #4/88/345-12# #7890/87654-098642 H No - #4/88/34-2#34/55,Alphanumeric also referred to as is a term that encompasses letters and numerals in a given language set language users alphanumeric characters are those comprised of the combined set of the 26 alphabetic characters A to Z and the 10 Arabic numerals 0 to,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/04/2021 15:15:06,27/04/2021 15:15:06,27/04/2021 15:16:29,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
854,107-FSM-2021-04-27-000674,Pending for DSO Assignment,Residential,Apartment,N/A,H No - #4/88/345-12# #7890/87654-098642 H No - #4/88/34-2#34/55,Alphanumeric also referred to as is a term that encompasses letters and numerals in a given language set language users alphanumeric characters are those comprised of the combined set of the 26 alphabetic characters A to Z and the 10 Arabic numerals 0 to,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/04/2021 15:21:45,27/04/2021 15:21:45,27/04/2021 16:11:29,N/A,N/A,27/04/2021 16:12:44,N/A,N/A,N/A,,,,,,2,N/A
855,107-FSM-2021-04-27-000676,Pending for DSO Assignment,Residential,Apartment,Conventional Spectic tank,H No - #4/88/345-12# #7890/87654-098642 H No - #4/88/34-2#34/55,Alphanumeric also referred to as is a term that encompasses letters and numerals in a given language set language users alphanumeric characters are those comprised of the combined set of the 26 alphabetic characters A to Z and the 10 Arabic numerals 0 to,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/04/2021 16:21:21,27/04/2021 16:21:21,27/04/2021 16:22:13,N/A,N/A,27/04/2021 16:23:18,N/A,N/A,N/A,,,,,,2,N/A
856,107-FSM-2021-04-27-000681,DSO Inprogress,Residential,Apartment,Septic tank with soak pit,H No - #4/88/345-12# #7890/87654-098642 H No - #4/88/34-2#34/55,Alphanumeric also referred to as is a term that encompasses letters and numerals in a given language set language users alphanumeric characters are those comprised of the combined set of the 26 alphabetic characters A to Z and the 10 Arabic numerals 0 to,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,0,0,N/A,N/A,Amritsar FSTP,3200,Deposited,Online,ONLINE,27/04/2021 17:46:29,27/04/2021 17:48:31,27/04/2021 17:51:22,N/A,27/04/2021 19:01:08,27/04/2021 17:52:30,N/A,N/A,N/A,,,,,,2,N/A
857,107-FSM-2021-04-27-000680,Pending for DSO Approval,Residential,Apartment,N/A,H No - #4/88/345-12# #7890/87654-098642 H No - #4/88/34-2#34/55,Alphanumeric also referred to as is a term that encompasses letters and numerals in a given language set  language users alphanumeric characters are those comprised of the combined set of the 26 alphabetic characters A to Z and the 10 Arabic numerals 0 to,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Online,Y.S.R Cleaners,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/04/2021 17:39:23,27/04/2021 17:40:40,27/04/2021 18:02:33,N/A,N/A,27/04/2021 18:04:16,N/A,N/A,N/A,,,,,,2,N/A
858,107-FSM-2021-04-27-000682,DSO Inprogress,Residential,Apartment,N/A,H No - #4/88/345-12# #7890/87654-098642 H No - #4/88/34-2#34/55,Alphanumeric also referred to as is a term that encompasses letters and numerals in a given language set language users alphanumeric characters are those comprised of the combined set of the 26 alphabetic characters A to Z and the 10 Arabic numerals 0 to,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,0,0,N/A,N/A,Amritsar FSTP,3200,New,Counter,CASH,27/04/2021 18:10:49,27/04/2021 18:10:49,27/04/2021 18:12:04,N/A,27/04/2021 19:02:44,27/04/2021 18:12:52,N/A,N/A,N/A,,,,,,2,N/A
859,107-FSM-2021-04-27-000683,Citizen feedback pending,Residential,Apartment,N/A,N/A,N/A,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,27/04/2021 19:19:00,Amritsar FSTP,3200,New,Counter,CASH,27/04/2021 18:36:21,27/04/2021 18:36:21,27/04/2021 18:37:03,N/A,27/04/2021 18:38:27,27/04/2021 18:37:38,N/A,N/A,27/04/2021 18:43:49,,,,,,2,N/A
860,107-FSM-2021-04-27-000686,Pending for DSO Approval,Residential,Apartment,N/A,H No - #4/88/345-12# #7890/87654-098642 H No - #4/88/34-2#34/55,Alphanumeric also referred to as is a term that encompasses letters and numerals in a given language set language users alphanumeric characters are those comprised of the combined set of the 26 alphabetic characters A to Z and the 10 Arabic numerals 0 to,Amritsar,,Ajit Nagar - Area1,Amritsar,Punjab,,Counter,Y.S.R Cleaners,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,3200,New,Counter,CASH,27/04/2021 19:30:32,27/04/2021 19:30:32,27/04/2021 19:31:12,N/A,N/A,27/04/2021 19:32:21,N/A,N/A,N/A,,,,,,2,N/A
861,107-FSM-2021-04-28-000688,Pending for DSO Assignment,Residential,Apartment,Septic tank with soak pit,111,M G road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Kathagada juanga sahi,Online,N/A,,,No,N/A,Bolero Pickup,0,0,0,N/A,N/A,,1500,Deposited,Online,ONLINE,28/04/2021 13:31:08,28/04/2021 13:34:56,28/04/2021 13:47:52,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,2,N/A
862,107-FSM-2021-04-28-000693,Completed Request,Residential,Apartment,Conventional Spectic tank,111,M G road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Kathagada juanga sahi,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,28/04/2021 15:12:00,Amritsar FSTP,1500,Deposited,Online,ONLINE,28/04/2021 13:58:39,28/04/2021 14:52:11,28/04/2021 14:54:52,N/A,28/04/2021 15:11:18,28/04/2021 15:04:35,N/A,N/A,28/04/2021 15:11:47,28/04/2021 15:13:47,3,,,,2,0.0
863,107-FSM-2021-04-28-000692,Completed Request,Residential,Apartment,Septic tank with soak pit,111,M G road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Kathagada juanga sahi,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,28/04/2021 15:11:00,Amritsar FSTP,1500,Deposited,Online,ONLINE,28/04/2021 13:57:28,28/04/2021 14:51:38,28/04/2021 14:55:57,N/A,28/04/2021 15:10:20,28/04/2021 15:04:13,N/A,N/A,28/04/2021 15:10:55,28/04/2021 15:14:12,2,,,,2,0.0
864,107-FSM-2021-04-28-000691,Completed Request,Residential,Apartment,Septic tank with soak pit,111,M G road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Kathagada juanga sahi,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,28/04/2021 15:10:00,Amritsar FSTP,1500,Deposited,Online,ONLINE,28/04/2021 13:55:23,28/04/2021 14:51:02,28/04/2021 14:57:18,N/A,28/04/2021 15:09:22,28/04/2021 15:03:52,N/A,N/A,28/04/2021 15:09:56,28/04/2021 15:14:38,1,,,,2,0.0
865,107-FSM-2021-04-28-000690,Completed Request,Residential,Apartment,Conventional Spectic tank,212,M G road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Kathagada juanga sahi,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,28/04/2021 15:09:00,Amritsar FSTP,1500,Deposited,Online,ONLINE,28/04/2021 13:51:29,28/04/2021 14:50:33,28/04/2021 14:59:37,N/A,28/04/2021 15:08:26,28/04/2021 15:03:30,N/A,N/A,28/04/2021 15:09:01,28/04/2021 15:15:11,3,,,,2,0.0
866,107-FSM-2021-04-28-000689,Completed Request,Residential,Apartment,Conventional Spectic tank,212,M G road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,28/04/2021 15:08:00,Amritsar FSTP,3200,Deposited,Online,ONLINE,28/04/2021 13:50:27,28/04/2021 14:44:11,28/04/2021 15:00:51,N/A,28/04/2021 15:07:27,28/04/2021 15:02:54,N/A,N/A,28/04/2021 15:08:01,28/04/2021 15:15:45,5,,,,2,0.0
867,107-FSM-2021-04-29-000698,Completed Request,Residential,Apartment,Conventional Spectic tank,111,M G road,Amritsar,143001,Ajit Nagar - Area1,Amritsar,Punjab,Kathagada juanga sahi,Online,Y.S.R Cleaners,,,No,TS 09 PA 2584,Bolero Pickup,5000,5000,5000,01/01/1970 05:30:00,29/04/2021 12:26:00,Amritsar FSTP,1500,New,Counter,CASH,29/04/2021 11:58:16,29/04/2021 12:13:17,29/04/2021 12:19:41,N/A,29/04/2021 12:25:14,29/04/2021 12:21:59,N/A,N/A,29/04/2021 12:25:42,29/04/2021 12:31:27,4,,,,2,0.0
